  72Outside Of              Outs          Outs  Outs        AUR                                 
  74Park                    Park          Park  Park        AUR                                 
  75Plains                  Plns          Plns  Plns        AUR                                 
  76Point                   Pt            Pt    Pt          AUR                                 
  77Professional            Prof          Prof  Prof        AUR                                 
  78Roads                   Rds           Rds   Rds         AUR                                 
  79Saint                   St            St    St          AUR                                 
  80Second                  2nd           2nd   2nd         AUR                                 
  81Seven Corners           7 Co          7 Co  7 Co        AUR                                 
  82Seven Mile              7 Mi          7 Mi  7 Mi        AUR                                 
  83Seventeen Mile          17mi          17mi  17mi        AUR                                 
  84Seventeenth             17th          17th  17th        AUR                                 
  85Seventh                 7th           7th   7th         AUR                                 
  86Six Flags               6 Fg          6 Fg  6 Fg        AUR                                 
  87Six Mile                6 Mi          6 Mi  6 Mi        AUR                                 
  88Sixteen Mile            16mi          16mi  16mi        AUR                                 
  89Sixteenth               16th          16th  16th        AUR                                 
  90Sixth                   6th           6th   6th         AUR                                 
  95Spring                  Spr           Spr   Spr         AUR                                 
  96Streets                 Sts           Sts   Sts         AUR                                 
  98Ten Mile                10mi          10mi  10mi        AUR                                 
  99Tenth                   10th          10th  10th        AUR                                 
 100Third                   3rd           3rd   3rd         AUR                                 
 101Thirteen Mile           13mi          13mi  13mi        AUR                                 
 102Thirteenth              13th          13th  13th        AUR                                 
 103Three Mile              3 Mi          3 Mi  3 Mi        AUR                                 
 105Twelfth                 12th          12th  12th        AUR                                 
 106Twelve Mile             12mi          12mi  12mi        AUR                                 
 107Twentieth               20th          20th  20th        AUR                                 
 108Twenty Mile             20mi          20mi  20mi        AUR                                 
 109Twenty Three Mile       23mi          23mi  23mi        AUR                                 
 110Two Mile                2 Mi          2 Mi  2 Mi        AUR                                 
 112Upper                   Uppr          Uppr  Uppr        AUR                                 
 113Valley                  Val           Val   Val         AUR                                 
 115Woods                   Wood          Wood  Wood        AUR                                 
 116US                      US            US    US          AUR                                 
 126Thirtieth               30th          30th  30th        AUR                                 
 127Fortieth                40th          40th  40th        AUR                                 
 128Fiftieth                50th          50th  50th        AUR                                 
 129Sixtieth                60th          60th  60th        AUR                                 
 130Seventieth              70th          70th  70th        AUR                                 
 131Eightieth               80th          80th  80th        AUR                                 
 132Ninetieth               90th          90th  90th        AUR                                 
 201Bedfordshire            Beds          Beds  Beds        AURU                                
 202Berkshire               Berks         Berks Berk        AURU                                
 203Buckinghamshire         Bucks         Bucks Buck        AURU                                
 204Cambridgeshire          Cambs         Cambs Camb        AURU                                
 205Cheshire                Cheshire                        AURU                                
 206Cornwall                Cornwall                        AURU                                
 207Cumberland              Cumberland                      AURU                                
 208Derbyshire              Derbys        Derb              AURU                                
 209Devon                   Devon                           AURU                                
 210Dorset                  Dorset                          AURU                                
 211County Durham           Durham                          AURU                                
 212Essex                   Essex                           AURU                                
 213Gloucestershire         Gloucs                          AURU                                
 214Hampshire               Hants                           AURU                                
 215Herefordshire           Hereford                        AURU                                
 216Hertfordshire           Herts                           AURU                                
 217Huntingdonshire         Hunts                           AURU                                
 218Kent                    Kent                            AURU                                
 219Lancashire              Lancs                           AURU                                
 220Leicestershire          Leics                           AURU                                
 221Lincolnshire            Lincs                           AURU                                
 222Middlesex               Middx                           AURU                                
 223Norfolk                 Norfolk                         AURU                                
 224Northamptonshire        Northants                       AURU                                
 225Northumberland                                          AURU                                
 226Nottinghamshire         Notts                           AURU                                
 227Oxfordshire             Oxon                            AURU                                
 228Rutland                                                 AURU                                
 229Shropshire              Salop                           AURU                                
 230Somerset                Somt                            AURU                                
 231Staffordshire           Staffs                          AURU                                
 232Suffolk                                                 AURU                                
 233Surrey                                                  AURU                                
 234Sussex                                                  AURU                                
 235Warwickshire            Warks                           AURU                                
 236Westmorland                                             AURU                                
 237Wiltshire               Wilts                           AURU                                
 238Worcestershire          Worcs                           AURU                                
 239Yorkshire               Yorks                           AURU                                
 273And                     &             &     &           AUR                                 
 274Creek                   Crk           Crk   Crk         AUR                                 
 275Pavillion               Pavl          Pavl  Pavl        AUR                                 
 276Towers                  Twrs          Twrs  Twrs        AUR                                 
 277Hyde                    Hyde          Hyde  Hyde        AUR                                 
   1Air Force Base          AFB           AFB   AFB         BUC                                 
   2Airport                 Arpt          Arpt  Arpt        BUC                                 
   3Apartments              Apts          Apts  Apts        BUR                                 
   4Arcade                  Arc           Arc   Arc         BUC                                 
   5Bazaar                  Bazr          Bazr  Bazr        BUC                                 
   6Building                Bldg          Bldg  Bldg        BUR                                 
   7Business Park           Bspk          BsPk  BsPk        BUC                                 
   8Center                  Ctr           Ctr   Ctr         BUR                                 
   9Club                    Club          Club  Club        BUC                                 
  10Collection              Cltn          Cltn  Cltn        BUC                                 
  11Commons                 Comn          Comn  Cmmn        BUR                                 
  12Complex                 Cplx          Cplx  Cplx        BUR                                 
  13Condominiums            Cond          Cond  Cond        BUR                                 
  14Connection              Cncn          Cncn  Cncn        BUC                                 
  15Corners                 Cors          Cors  Cors        BUC                                 
  16Courthouse              Cths          Cths  Cths        BUC                                 
  17Courts                  Cts           Cts   Cts         BUC                                 
  18Courtyard               Ctyd          Ctyd  Ctyd        BUC                                 
  19Crossing                Xing          Xing  Xing        BUC                                 
  20Crossroads              Xrds          Xrds  Xrds        BUC                                 
  22Esplanade               Esp           Esp   Esp         BUC                                 
  23Exchange                Exch          Exch  Exch        BUC                                 
  24Festival                Fest          Fest  Fest        BUC                                 
  25Galleria                Galr          Galr  Galr        BUC                                 
  26Hall                    Hall          Hall  Hall        BUC                                 
  27Home                    Home          Home  Home        BUC                                 
  28Hospital                Hosp          Hosp  Hosp        BUC                                 
  29Hotel                   Htl           Htl   Htl         BUC                                 
  30House                   Hous          Hous  Hse         BUC                                 
  31Industrial Park         Inpk          InPk  InPk        BUC                                 
  32Inn                     Inn           Inn   Inn         BUC                                 
  33Junction                Jct           Jct   Jct         BUC                                 
  34Landing                 Lndg          Lndg  Lndg        BUC                                 
  35Lodge                   Ldge          Ldge  Ldge        BUC                                 
  36Mall                    Mall          Mall  Mall        BUC                                 
  37Manor                   Mnr           Mnr   Mnr         BUC                                 
  38Market                  Mkt           Mkt   Mkt         BUC                                 
  40Motel                   Mtl           Mtl   Mtl         BUC                                 
  41Naval Air Station       NAS           NAS   NAS         BUC                                 
  42Office Park             OfPk          OfPk  OfPk        BUC                                 
  43Outlet                  Otlt          Otlt  Otlt        BUC                                 
  44Park                    Park          Park  Park        BUC                                 
  45Pavillion               Pavl          Pavl  Pavl        BUC                                 
  46Plantation              Plnt          Plnt  Plnt        BUC                                 
  47Plaza                   Plz           Plz   Plz         BUC                                 
  49Promenade               Prom          Prom  Prom        BUC                                 
  50Quarters                Qtrs          Qtrs  Qtrs        BUR                                 
  52Seven Corners           7 Co          7 Co  7 Co        BUC                                 
  53Shopping Center         Sc            Sc    Sc          BUC                                 
  54Square                  Sq            Sq    Sq          BUC                                 
  55Station                 Sta           Sta   Sta         BUC                                 
  56Suites                  Stes          Stes  Stes        BUR                                 
  57Towers                  Twrs          Twrs  Twrs        BUR                                 
  58Townhouse               Twnh          Twnh  Twnh        BUR                                 
  59Trailer Park            Trpk          Trpk  Trpk        BUR                                 
  60Villa                   Vlla          Vlla  Vlla        BUC                                 
  61Village                 Vlg           Vlg   Vlg         BUC                                 
  63Estates                 Ests          Ests  Ests        BUC                                 
  64College                 Coll          Coll  Coll        BUC                                 
  65Cottage                 Cott          Cott  Cott        BUR                                 
  66Projects                Proj          Proj  Proj        BUR                                 
  67Collection Depot        Cldp          Cldp  Cldp        BUR                                 
  68Court                   Crt           Ct    Ct          BUR                                 
  69Limited                 Ltd           Ltd   Ltd         BUR                                 
  70Point                   Pt            Pt    Pt          BUR                                 
  71Surgery                 Sur           Sur   Sur         BUR                                 
  72Medical Practice        Mprc          Mprc  Mprc        BUR                                 
  73Health Park             Hprk          Hprk  Hprk        BUR                                 
  74Business Village        BsVlg         Bsvl  Bsvl        BUC                                 
  75Business Centre         BsCtr         Bsct  Bsct        BUC                                 
  76Headquarters            HQ            HQ    HQ          BUR                                 
  77Health Center           HthCtr        HthCtrHthCtr      BUR                                 
  78MEDICAL CENTRE          MedCtr        MedCtrMedCtr      BUR                                 
  79MEDICAL GROUP           MedGrp        MedG  MedG        BUR                                 
  80Farm                    Frm           Frm   Frm         BUR                                 
  81Post Office             PtOfc         POfc  POfc        BUR                                 
  82University              Univ          Univ  Univ        BUR                                 
  83OFFICES                 Offi          Offic Offic       BUR                                  
  84HEALTH GROUP            HGrp          HGrp  HGrp        BUR                         
  85GROUP PRACTICE          GPrc          GPrc  GPrc        BUR                         
  86CLINIC                  Clinic        Clc   Clc         BUR                        
   1North                   N             N     N           DRRU                                
   2South                   S             S     S           DRRU                                
   3East                    E             E     E           DRRU                                
   4West                    W             W     W           DRRU                                
   5Northeast               NE            NE    NE          DRRU                                
   6Northwest               NW            NW    NW          DRRU                                
   7Southeast               SE            SE    SE          DRRU                                
   8Southwest               SW            SW    SW          DRRU                                
   1Care Of                 C/o           C/o   C/o         EIR                                 
   1Extended                Extd          Ext   Extd        EXR                                 
   2Extension               Extn          Ext   Extn        EXR                                 
   3Loop                    Lp            Lp    Lp          EXR                                 
   4Bypass                  Byp           Byp   Byp         EXR                                 
   5Alternate               Alt           Alt   Alt         EXR                                 
   6Business                Bus           Bus   Bus         EXR                                 
   7Old                     Old           Old   Old         EXR                                 
   8Spur                    Spur          Spur  Spur        EXR                                 
   11/2                     1/2           1/2   1/2         FCR                                 
   21/4                     1/4           1/4   1/4         FCR                                 
   33/4                     3/4           3/4   3/4         FCR                                 
   43/8                     3/8           3/8   3/8         FCR                                 
   51/3                     1/3           1/3   1/3         FCR                                 
   1St                      St            St    St          OTR                                 
   2Nd                      Nd            Nd    Nd          OTR                                 
   3Rd                      Rd            Rd    Rd          OTR                                 
   4Th                      Th            Th    Th          OTR                                 
   1Box                     Box           Bx    Bx          BXR                                 
   2General Delivery        GenDel        Gndl  Gndl        BXR                                 
   3Post Office Box         PO Box        Bx    Bx          BXR                                 
   1Route                   Rt            Rt    RR          RRR                                 
   2Rural Route             RR            RR    RR          RRR                                 
   3Highway Contract Route  HCR           HC    HC          RRR                                 
   4Star Route              SR            SR    HC          RRR                                 
   5PSC                     PSC           PS    PS          RRR                                 
   1Basement                Bsmt          Bsmt  Bsmt        WIR                                 
   3Interior                Inte          Inte  Inte        WIR                                 
   4Rear                    Rear          Rear  Back        WIR                                 
   5Side                    Side          Side  Side        WIR                                 
   6Bottom                  Bottom        Botm  Botm        WIR                                 
   7Middle                  Middle        Midl  Midl        WIR                                 
   8Top                     Top           Top   Top         WIR                                 
   9Lower                   Lowr          Lowr  Lowr        WIR                                 
  10Upper                   Uppr          Uppr  Uppr        WIR                                 
  11Front                   Frnt          Frnt  Frnt        WIR                                 
  12Office                  Ofc           Ofc   Ofc         WIR                                 
  13Level                   Lvl           Lvl   Lvl         WIR                                 
  14Down                    Down          Down  Down        WIR                                 
  15Up                      Up            Up    Uppr        WIR                                 
  16Penthouse               PH            PH    PH          WIR                                 
  17Upstairs                Uppr          Uppr  Uppr        WIR                                 
  18Downstairs              Down          Down  Down        WIR                                 
  19Right                   Right         Rght  Rght        WIR                                 
  20Left                    Left          Left  Left        WIR                                 
  21Lobby                   Lobby         Lbby  Lbby        WIR                                 
   3Apartment               Apt           Apt   Apt         WDR                                 
   8Lot                     Lot           Lot   Lot         WDR                                  
  11Room                    Room          Room  Rm          WDR                                 
  13Space                   Space         Space Sp          WDR                                 
  14Stall                   Stall         Stall Stll        WDR                                 
  15Store                   Store         Store Stor        WDR                                 
  16Studio                  Studio        Stud  Stud        WDR                                 
  17Suite                   Ste           Ste   Ste         WDR                                 
  18Suites                  Stes          Stes  Stes        WDR                                 
  19Trailer                 Trlr          Trlr  Trlr        WDR                                 
  20Unit                    Unit          Unit  Unit        WDR                                 
  21#                       #             #     #           WDR                                 
  22Bay                     Bay           Bay   Bay         WDR                                 
  23Mobile Home             MH            MH    MH          WDR                                 
  24Department              Dept          Dept  Dept        WDR                                 
  25Hanger                  Hanger        Hngr  Hngr        WDR                                 
  26Pier                    Pier          Pier  Pier        WDR                                 
  27Slip                    Slip          Slip  Slip        WDR                                 
  28Stop                    Stop          Stop  Stop        WDR                                 
  29Units                   Units         Unit  Unit        WDR                                 
  30Flat                    Flt           Flt   Flt A       WDR                                 
  31ADMIN BLOCK             AdmBlk        AdmBlkAdmBlk      WDR                                
  32CHAMBER                 Chbr          Chbr  Chbr        WDR                                
  33Floor                   Floor         Flr   Fl          WDR                                 
   1Mile Post               Mi            Mi    Mi          MPR                                 
  01Bedfordshire            Beds          Beds  Beds        SARU                                
  02Berkshire               Berks         Berks Berk        SARU                                
  03Buckinghamshire         Bucks         Bucks Buck        SARU                                
  04Cambridgeshire          Cambs         Cambs Camb        SARU                                
  05Cheshire                Cheshire                        SARU                                
  06Cornwall                Cornwall                        SARU                                
  07Cumberland              Cumberland                      SARU                                
  08Derbyshire              Derbys        Derb              SARU                                
  09Devon                   Devon                           SARU                                
  10Dorset                  Dorset                          SARU                                
  11County Durham           Durham                          SARU                                
  12Essex                   Essex                           SARU                                
  13Gloucestershire         Gloucs                          SARU                                
  14Hampshire               Hants                           SARU                                
  15Herefordshire           Hereford                        SARU                                
  16Hertfordshire           Herts                           SARU                                
  17Huntingdonshire         Hunts                           SARU                                
  18Kent                    Kent                            SARU                                
  19Lancashire              Lancs                           SARU                                
  20Leicestershire          Leics                           SARU                                
  21Lincolnshire            Lincs                           SARU                                
  22Middlesex               Middx                           SARU                                
  23Norfolk                 Norfolk                         SARU                                
  24Northamptonshire        Northants                       SARU                                
